Date,Open,Close,Volume,variacao_percentual_diaria
2024-01-02,27.06510652558407,27.310890197753903,24043800,0.9081200989824224
2024-01-03,27.32534491064149,28.16390037536621,52300200,3.068782727050432
2024-01-04,28.27956612395879,27.925350189208984,45344900,-1.252550810706075
2024-01-05,28.098842115545644,27.99040985107422,35783700,-0.38589584590546117
2024-01-08,27.74462145146444,27.780765533447266,35158100,0.1302741940309236
2024-01-09,27.954262098321628,27.542213439941406,27279000,-1.4740101417485143
2024-01-10,27.54221694989921,27.28920555114746,27382000,-0.918631202462715
2024-01-11,27.45546452507239,27.52052497863769,26564400,0.23696722925918196
2024-01-12,27.83137133426264,27.59281539916992,24479500,-0.8571476131290796
2024-01-15,27.46269718624559,27.889204025268555,13818300,1.5530406067928917
2024-01-16,27.910890296987127,27.542213439941406,31277700,-1.3209068328627183
2024-01-17,27.44823725821326,27.383176803588867,27577300,-0.23702962784951215
2024-01-18,27.571128032792167,27.274742126464844,22987200,-1.0749865075335763
2024-01-19,27.3325769532978,27.130165100097656,31745200,-0.7405516631161307
2024-01-22,27.108478376991044,27.2530574798584,22753700,0.5333353678385315
2024-01-23,27.35426222169425,27.59281539916992,32498500,0.8720877775547402
2024-01-24,27.679562706296256,27.383176803588867,25415300,-1.0707752353326376
2024-01-25,27.657878325730398,28.39522933959961,48655300,2.665970994540268
2024-01-26,28.26510494095741,28.88679313659668,41378200,2.19949013788523
2024-01-29,28.91571390127597,29.32776260375977,30547500,1.424999237060563
2024-01-30,29.03859868243684,29.14703369140625,34829000,0.3734168103469544
2024-01-31,29.081980340755283,29.465112686157227,57978900,1.3174217880376748
2024-02-01,29.479569355251947,30.050655364990234,61629200,1.9372264325039932
2024-02-02,30.05788879668489,29.660295486450195,36485600,-1.3227586039860009
2024-02-05,29.645829988928952,29.79040908813477,27703000,0.48768781059531574
2024-02-06,29.96391231397145,30.06511688232422,35474600,0.3377548542136836
2024-02-07,30.014503856661445,30.50607109069824,30648100,1.6377656495151243
2024-02-08,30.578367736805653,30.26029586791992,25589100,-1.0401858975058615
2024-02-09,30.462698744403458,29.85546875,30388000,-1.9933558726966585
2024-02-14,29.710895980817625,29.63138008117676,18315300,-0.26763211615092997
2024-02-15,29.645829240396445,30.57836151123047,33246400,3.1455766113748056
2024-02-16,30.426557860614377,30.860292434692383,37268900,1.425513119377375
2024-02-19,30.91089481898996,31.012102127075195,12826700,0.32741629990944104
2024-02-20,30.91813316603934,30.68680763244629,42375400,-0.7481872606950926
2024-02-21,30.68680130586619,30.730173110961918,20873800,0.14133700239208827
2024-02-22,30.84583040695884,30.498842239379883,32162800,-1.1249110917133092
2024-02-23,30.462700174977773,30.289207458496094,43924500,-0.5695250765202577
2024-02-26,30.28920922226701,30.860292434692383,25885700,1.8854345395241994
2024-02-27,30.86752542065556,30.81692314147949,27678100,-0.16393370860305714
2024-02-28,30.73740086808532,29.22655487060547,112322000,-4.915334266432932
2024-02-29,29.342222440919404,29.01692008972168,61899800,-1.108649325567348
2024-03-01,29.16872404279549,29.045833587646484,31248500,-0.4213089848177912
2024-03-04,29.110895631660316,28.973546981811523,21988000,-0.47181183151031497
2024-03-05,28.98799767865573,28.88679313659668,30293300,-0.3491256732560365
2024-03-06,29.06029064598576,29.52294158935547,45481000,1.5920382524929004
2024-03-07,29.3783626635652,29.19763946533203,50199800,-0.6151574895536932
2024-03-08,25.95184919910226,26.530162811279297,230369800,2.2284100363724484
2024-03-11,25.785585037555,25.771129608154297,127528700,-0.05606011800642945
2024-03-12,26.27715045823358,26.61691093444824,76139100,1.292988281795212
2024-03-13,26.674746072506775,26.29884147644043,45140600,-1.4092152744193644
2024-03-14,26.55908253275229,26.183177947998047,39983400,-1.4153522972440085
2024-03-15,26.241008274165267,26.25546646118164,59362500,0.0550976809477542
2024-03-18,26.32052834965668,26.269926071166992,35326100,-0.19225403767530314
2024-03-19,26.30607067226883,26.074745178222656,48540800,-0.8793616383386056
2024-03-20,26.190402357667928,26.530162811279297,39017900,1.2972708436145701
2024-03-21,26.63859894155408,25.807273864746094,47220200,-3.1207537552254103
2024-03-22,25.95185519939174,26.060287475585938,34426800,0.41782090475265277
2024-03-25,26.154262543593347,26.457876205444336,26951500,1.1608572841422389
2024-03-26,26.508477380579624,26.21209144592285,24837800,-1.1180798142480548
2024-03-27,26.226550557060172,26.42173194885254,19995700,0.7442129736723022
2024-03-28,26.385586397377907,27.007274627685547,31958200,2.356166055757704
2024-04-01,27.10847820739024,27.2169132232666,23697800,0.4000040690104049
2024-04-02,27.33980386870276,27.91811752319336,45930700,2.115280918867983
2024-04-03,27.97595235924522,27.77354049682617,31437200,-0.7235209004499191
2024-04-04,27.809685896713454,27.455467224121094,165566800,-1.2737241042849086
