Date,Open,Close,Volume,variacao_percentual_diaria
2024-02-20,53.495492104190056,53.38227462768555,44417200,-0.2116392840802403
2024-02-21,53.06687882330715,53.78662109375,20362800,1.3562928259627307
2024-02-22,54.05349182317955,54.360801696777344,35910500,0.5685291795820905
2024-02-23,55.19375962378863,54.49018859863281,42133700,-1.274729299021291
2024-02-26,53.81088205671315,53.1720085144043,33864400,-1.1872571455630845
2024-02-27,53.77852797578311,54.5710563659668,28141800,1.4736892585467665
2024-02-28,54.02114428221756,53.972618103027344,20331500,-0.0898281216271692
2024-02-29,53.81896955735016,54.1747932434082,20717000,0.6611491988505558
2024-03-01,54.09392322786066,54.08583450317383,22423300,-0.014953111558864722
2024-03-04,54.14244351432168,53.96453475952149,13148000,-0.32859387802311746
2024-03-05,53.37417865250176,53.252872467041016,24436500,-0.22727503921048184
2024-03-06,53.55210297395674,53.980712890625,33510700,0.8003605701100057
2024-03-07,54.55488417354,53.79470443725586,19036200,-1.3934219599220472
2024-03-08,53.535923391576105,53.38227462768555,23188200,-0.28700123983428866
2024-03-11,52.38757129316092,51.72443771362305,58622400,-1.265822337567386
2024-03-12,52.686362349737166,51.40215301513672,44680100,-2.43746062040826
2024-03-13,51.1993871630755,51.73165893554688,32769200,1.0396057491392237
2024-03-14,51.6218249695084,51.07265853881836,30085800,-1.063826067781255
2024-03-15,50.77694627628944,50.489688873291016,57064200,-0.5657240619303728
2024-03-18,51.10645576857102,51.45285415649414,21371000,0.677797712077206
2024-03-19,52.15409296037807,51.87528610229492,16888900,-0.5345828913081907
2024-03-20,51.88373248099133,52.22168350219727,18210000,0.651362199760322
2024-03-21,52.74550911995357,52.09495544433594,18445500,-1.2333821143675834
2024-03-22,51.95977456547657,51.495094299316406,11058400,-0.8943077025374762
2024-03-25,51.55423323557399,51.38525772094727,10478200,-0.3277626375599313
2024-03-26,50.95437602665667,50.73470687866211,27142700,-0.43110948484510747
2024-03-27,50.52348773122339,51.19938659667969,23927000,1.3377913833897757
2024-03-28,51.2162850173747,51.39371109008789,18467000,0.3464251119599919
2024-04-01,52.0442554792011,51.72320556640625,16740100,-0.6168786734266033
2024-04-02,51.8499381424823,52.33151626586914,22583000,0.9287920885526901
2024-04-03,51.84993793370113,51.5795783996582,22319900,-0.5214269193313688
2024-04-04,51.45284768716834,51.00506210327149,22990500,-0.870283383767925
2024-04-05,50.92902302073798,50.44744491577149,15379000,-0.9455867723407775
2024-04-08,51.62182286788317,53.20174026489258,40281300,3.060561036468872
2024-04-09,53.75935921361799,52.84689331054688,37026100,-1.6973154375693682
2024-04-10,52.66101922280768,52.04425811767578,21206800,-1.1711909762368946
2024-04-11,52.20478651344459,52.2639274597168,16338700,0.11328644406385503
2024-04-12,53.05811210468957,52.069610595703125,25740900,-1.86305443178231
2024-04-15,52.63567303222316,52.37376403808594,28567300,-0.4975883826485578
2024-04-16,51.647171511471534,51.90908050537109,29973800,0.5071119796780728
2024-04-17,53.26088453524055,52.47515106201172,34220700,-1.4752542697801856
2024-04-18,52.96517266394259,52.66946792602539,19932500,-0.5583003378340856
2024-04-19,52.584983947310135,53.53124237060547,32882400,1.7994840965312053
2024-04-22,53.25242882593789,53.50589370727539,27171200,0.4759686777216887
2024-04-23,52.93982996332054,53.04121398925781,23160500,0.19150803092400462
2024-04-24,53.7002182006836,53.7002182006836,25212800,0.0
2024-04-25,52.95672615633065,52.56808471679688,27231000,-0.7338849429371518
2024-04-26,52.56808471679688,52.56808471679688,0,0.0
2024-04-29,53.12570030595736,53.98747253417969,18487200,1.622138105021256
2024-04-30,53.64952214724357,53.47209930419922,15597400,-0.330707219641974
2024-05-02,53.8184976597902,54.00436782836914,17852900,0.3453648404567314
2024-05-03,54.215585312164905,54.06351089477539,23681200,-0.28049944773978375
2024-05-06,54.25783673569457,54.22404098510742,13423600,-0.062287316672381444
2024-05-07,54.70561592768969,54.561988830566406,21315200,-0.26254543466457486
2024-05-08,53.77625348781324,54.06351089477539,18245800,0.5341714759419713
2024-05-09,53.98747189838621,54.50284576416016,19672800,0.9546175207907039
2024-05-10,54.7056160810166,54.31697463989258,13705000,-0.7104232964828723
2024-05-13,54.66336857595296,54.63802337646485,14504100,-0.04636596709712687
2024-05-14,54.4690524241628,54.60422897338867,13313500,0.24817128848364148
2024-05-15,54.45215061512493,54.44370651245117,21292100,-0.015507381395163894
2024-05-16,54.899942190085405,54.84080123901367,16647700,-0.10772497877495611
2024-05-17,55.12805063379425,55.91378402709961,32338800,1.4252878240241846
2024-05-20,55.87998863017538,55.8884391784668,22222300,0.015122673605646675
2024-05-21,56.395364431405945,55.72791290283203,23042800,-1.1835219708274765
2024-05-22,55.76170559398752,55.28857803344727,17404000,-0.8484811493844684
2024-05-23,55.10270683674091,54.95907974243164,16445800,-0.2606534280335937
2024-05-24,54.91683690563583,54.98442840576172,11731900,0.12307974008413658
2024-05-27,54.84079903787192,55.1702995300293,5119400,0.6008309469193419
2024-05-28,55.15339783828123,53.97902297973633,22173900,-2.129288320528066
2024-05-29,53.59882763843717,53.42985534667969,16496900,-0.31525370834101873
2024-05-31,53.13415252406683,53.39606475830078,23383600,0.4929263417071007
2024-06-03,53.09190232000402,52.27237319946289,18846500,-1.5436047395731451
2024-06-04,51.86683771332592,51.74010848999024,19865100,-0.24433574307369008
2024-06-05,51.62181997383455,51.00506210327149,18000800,-1.1947619647576762
2024-06-06,51.34301626115359,51.71475982666016,17888300,0.7240392025581738
2024-06-07,51.27542411218369,51.03886032104492,14822100,-0.46135901405944735
2024-06-10,51.19938930871636,51.59648132324219,14762900,0.7755795916460715
2024-06-11,51.03040990656332,51.52043533325195,24588400,0.9602615922268088
2024-06-12,51.67251750279856,50.81074523925781,21969600,-1.6677574563578736
2024-06-13,50.96282334299308,51.39371109008789,13692600,0.845494261954093
2024-06-14,51.410602603464056,51.21628189086914,12282100,-0.37797789318622466
2024-06-17,50.72625805707855,51.01351547241211,13976100,0.5662893860815172
2024-06-18,50.98816409360972,51.25007629394531,12239900,0.5136725453670907
2024-06-19,51.12334895693781,51.410606384277344,8744100,0.5618908643514248
2024-06-20,51.57957814760932,51.87528610229492,19497200,0.5733043295533613
2024-06-21,51.56268339104894,51.39371109008789,39134100,-0.32770269087738096
2024-06-24,51.08955789319182,51.45285415649414,13669000,0.7110969017618701
2024-06-25,51.52889179784879,51.24163436889648,13962500,-0.5574686722921296
2024-06-26,51.59647602127191,51.87528610229492,17096700,0.5403665182638911
2024-06-27,51.91753083265517,52.01046752929688,13755300,0.17900831405344766
2024-06-28,52.111851780158105,52.56808471679688,22429400,0.8754878613092973
2024-07-01,52.98206740445148,53.34536361694336,20236800,0.6856965578911296
2024-07-02,53.29468213385761,53.16794967651367,24335300,-0.23779569043236504
2024-07-03,53.61573036629951,54.22404098510742,29884200,1.1345748992916267
2024-07-04,54.61267911260391,53.95367813110352,7984300,-1.2066812912466969
2024-07-05,53.48054332525723,53.734004974365234,13138400,0.47393244972569715
2024-07-08,53.29467837685384,53.31157302856445,18662500,0.03170044782173304
2024-07-09,53.20174114767636,53.24398422241211,9794400,0.0794016771340123
2024-07-10,52.94827412080327,52.52583694458008,17384000,-0.7978299259752762
2024-07-11,52.737057702110434,52.39065933227539,13413600,-0.6568405309824121
2024-07-12,52.44134682202975,53.15948867797852,13141700,1.3694191691642306
2024-07-15,53.05810737341615,53.21863555908203,10198000,0.30255166196582406
2024-07-16,52.62722643723109,52.6610221862793,22363900,0.06421723380866015
2024-07-17,52.280828378523125,52.17099380493164,23145000,-0.21008575609449331
2024-07-18,52.12875104651256,51.680965423583984,20625500,-0.8589993313460266
2024-07-19,51.70631678351019,51.63872528076172,20553900,-0.13072194453816985
2024-07-22,51.63871934629635,51.5795783996582,13095200,-0.11452829850705172
2024-07-23,51.19938621851689,50.88678359985352,22512000,-0.6105593089127949
2024-07-24,50.91212917599326,51.19938659667969,17817300,0.5642219748725051
2024-07-25,51.11489698805811,51.17403793334961,17959500,0.11570197491606593
2024-07-26,51.91753129434878,51.93442916870117,72721200,0.03254753053759785
2024-07-29,52.1203001140908,52.0273666381836,28005900,-0.17830571908406437
2024-07-30,51.562680201616,50.87833404541016,28562300,-1.327212149426604
2024-07-31,51.46129999144065,52.069610595703125,34433100,1.1820739164452814
2024-08-01,52.25548046245192,50.90368270874024,40469400,-2.586901396271748
2024-08-02,51.23317615502548,50.1939811706543,35296000,-2.028363381623473
2024-08-05,49.31281610533141,49.93458938598633,24635900,1.260875629829825
2024-08-06,49.68938617208983,50.18855667114258,23930200,1.0045817376853121
2024-08-07,50.18855585454991,50.09222412109375,19243400,-0.19193964005526926
2024-08-08,49.94334633228569,49.78571319580078,14584800,-0.3156238979986203
2024-08-09,50.022165720346685,49.96962356567383,21989300,-0.10503774460026011
2024-08-12,50.00464813928432,49.71565628051758,18421500,-0.5779299915515383
2024-08-13,49.90831734923604,49.49671936035156,26100900,-0.824708206458459
2024-08-14,49.00630954402368,49.04133987426758,51693500,0.07148126551424996
2024-08-15,48.95376782917156,49.24275970458984,28153700,0.5903363279957086
2024-08-16,48.99754989527808,49.11139678955078,44280200,0.23235221866405187
2024-08-19,49.49672406060719,49.89956283569336,28349600,0.8138695696161695
2024-08-20,50.24985725935365,50.09222412109375,19475800,-0.313698678677449
2024-08-21,51.011748122668365,51.05553436279297,23200300,0.08583560010394176
2024-08-22,51.002992283978514,51.12559509277344,17719100,0.2403835604630518
2024-08-23,51.02050027708777,50.26736831665039,24018700,-1.476135977395727
2024-08-26,51.23068026665951,50.83659744262695,17168700,-0.7692320734007985
2024-08-27,52.28157195471717,52.36914443969727,35232600,0.1675016295530474
2024-08-28,51.99257659912109,51.99257659912109,21280300,0.0
2024-08-29,52.02760615024086,51.9312744140625,19175500,-0.18515504230615212
2024-08-30,51.77363726126679,52.17647933959961,36685200,0.778083402369325
2024-09-02,51.51092188350516,51.44086456298828,13155000,-0.13600478880055653
2024-09-03,50.749025913471485,49.52299118041992,29504400,-2.4158783562505937
2024-09-04,49.65435650139889,49.908321380615234,19501800,0.5114654526017123
2024-09-05,49.8207400145132,50.26736831665039,16585500,0.8964706305187069
2024-09-06,50.35494973793137,49.636844635009766,17917900,-1.4260864257812393
2024-09-09,50.01341235247797,49.636844635009766,10204400,-0.7529334627565117
2024-09-10,49.77696010600864,49.04133987426758,17580600,-1.4778327767996053
2024-09-11,49.68938924311391,50.43376541137695,25592400,1.4980585988309423
2024-09-12,50.8803894591428,50.8891487121582,17929800,0.017215381227455424
2024-09-13,50.88038577268728,51.23068237304688,15045100,0.6884708027265759
2024-09-16,51.16938096908535,51.23068237304688,10548000,0.11980094892796422
2024-09-17,51.11683999344158,50.98548126220703,12056600,-0.25697740950223574
2024-09-18,50.43376274304435,50.38997650146485,14429800,-0.08681930357364737
2024-09-19,51.2919871199403,50.99423599243164,19328400,-0.5805022270094649
2024-09-20,50.53885333897694,50.22358703613281,30842600,-0.6238097661804044
2024-09-23,49.99589434828344,50.38121795654297,18164700,0.7707105018969534
2024-09-24,52.72819411877302,52.842041015625,44910100,0.21591275550900832
2024-09-25,53.174822944495446,53.0784912109375,21557700,-0.18116042183816652
2024-09-26,54.82121251286768,56.26618194580078,61449300,2.6357852493575096
2024-09-27,56.66026291890102,56.0122184753418,37237900,-1.1437370922312537
2024-09-30,57.20322094464961,55.61813354492188,28980300,-2.770975783446656
2024-10-01,55.60937434063179,55.889610290527344,18091500,0.50393652728223
2024-10-02,56.41505194609986,56.19611740112305,20310600,-0.3880782476031147
2024-10-03,55.72321897625306,55.11895751953125,26675400,-1.084397972377223
2024-10-04,55.1014452742819,54.716121673583984,16268300,-0.6992985370526428
2024-10-07,55.08393323554063,55.1977767944336,22467400,0.2066728939020661
2024-10-08,53.25364306772337,53.52511978149414,38028100,0.5097805485824385
2024-10-09,53.13103344913848,53.3849983215332,22758400,0.477997237975508
2024-10-10,53.81411391762204,53.63896560668945,17192100,-0.3254690975692724
2024-10-11,53.4112735630451,54.40961456298828,20939400,1.8691578263243789
2024-10-14,54.57600775217209,54.23447036743164,44954000,-0.6258013343360667
2024-10-15,53.50760727939528,53.56890869140625,25559300,0.1145657881707889
2024-10-16,54.23446478968231,54.5935173034668,29731800,0.6620375349454735
2024-10-17,53.43754410870544,53.2098503112793,20345200,-0.42609330429361586
2024-10-18,53.5864194867124,53.02594757080078,21823500,-1.0459215623663713
2024-10-21,53.72653629398128,52.83328628540039,19044900,-1.6625862566185172
2024-10-22,52.67565654257453,52.90334701538086,14814000,0.4322499001456236
2024-10-23,52.44796277639458,51.97506332397461,18289900,-0.9016545684264647
2024-10-24,51.96630794442088,52.28157424926758,11331700,0.6066744344891293
2024-10-25,53.04346610980125,54.05932235717773,38466000,1.9151392657365738
2024-10-28,54.73364004194468,55.06642150878906,16572400,0.6080017089843766
2024-10-29,55.390445939694295,54.87376022338867,14941700,-0.9328065653563417
2024-10-30,54.73363420406377,54.70736312866211,12263300,-0.04799804687500357
2024-10-31,54.593521829978506,54.34831619262695,16553300,-0.4491478643110828
2024-11-01,54.41836847482424,54.32203674316406,15236400,-0.17702061704541017
2024-11-04,54.646064765794776,54.882511138916016,12360000,0.4326869174104576
2024-11-05,55.12772032718284,54.400856018066406,16368800,-1.318509644154518
2024-11-06,53.68274652760887,53.78783416748047,19726800,0.19575682443436884
2024-11-07,54.31328479453845,55.661922454833984,38173300,2.4830714352801433
2024-11-08,54.28701669427044,53.09601211547852,48764700,-2.193903167490911
2024-11-11,52.3253559440917,51.36204528808594,24483700,-1.841001630328196
2024-11-12,51.30074725971442,50.19731521606445,26967600,-2.150908325104404
2024-11-13,50.197311729935485,50.05719375610352,20354900,-0.27913441776684317
2024-11-14,50.05719441693967,49.77695846557617,17967600,-0.5598315179818937
2024-11-18,49.9958924735226,50.39873123168945,14300000,0.805743708606044
2024-11-19,50.61766852274816,50.51258087158203,12902100,-0.20761061153755522
2024-11-21,50.35494957641434,50.46003723144531,15428500,0.20869379458219686
2024-11-22,50.30239936574522,50.95044708251953,12590500,1.288303788577569
2024-11-25,50.950451605565625,50.94169235229492,17444500,-0.017191708796839508
2024-11-26,51.04677932082544,50.293643951416016,21406600,-1.475382736050838
2024-11-27,50.678971984460446,50.90666580200195,22121200,0.4492865751328263
2024-11-28,50.7052434982709,50.38121795654297,20467000,-0.6390375420226192
2024-11-29,51.01175092920784,51.47589111328125,31023600,0.9098691490074976
2024-12-02,51.53719026370379,51.59849166870117,18972100,0.11894595860526137
2024-12-03,51.93127534709485,51.20441436767578,15957500,-1.3996594047824158
2024-12-04,51.14311338922297,50.20607376098633,25109200,-1.8321912103890332
2024-12-05,50.31991702516966,50.61766815185547,14160000,0.5917162513143199
2024-12-06,50.32867756315593,49.75069046020508,17897900,-1.148424975453709
2024-12-09,51.23068289136064,52.395416259765625,40440600,2.27350740351229
2024-12-10,52.31660154264288,52.342872619628906,13089300,0.05021556487115155
2024-12-11,52.10642567729515,51.528438568115234,30138500,-1.1092434410287466
2024-12-12,50.71603529261319,50.10638046264648,28841800,-1.2020948136999015
2024-12-13,49.90316100571952,49.3553581237793,18532800,-1.0977318288062679
2024-12-16,49.34652554873131,49.328857421875,18958500,-0.035804196262732624
2024-12-17,49.37303101940658,49.57624816894531,22987600,0.41159545068005576
2024-12-18,49.27583914821072,48.42762756347656,34658200,-1.7213539117678502
2024-12-19,48.61317510588661,47.508731842041016,29529900,-2.27190110796087
2024-12-20,47.19948419280912,48.25975036621094,64919500,2.246351186955019
2024-12-23,48.30393062854765,48.46297073364258,18587900,0.3292487858140022
2024-12-26,48.46296718744919,48.60433578491211,13155800,0.29170437896657103
2024-12-27,48.35693862930746,48.36577606201172,16635300,0.01827541807806968
2024-12-30,48.50714881124878,48.19790267944336,11250900,-0.6375269200190743
