Price,Close,High,Low,Open,Volume
Ticker,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA
Date,,,,,
2024-02-09,53.309486389160156,53.851313744443345,52.872787780906854,53.45505259191126,18534800
2024-02-14,53.14774703979492,53.48739944432426,52.977920837530256,53.36609325130971,12497900
2024-02-15,52.97792053222656,53.26905292582803,52.59783067558635,52.969831807435064,17360200
2024-02-16,54.99158477783203,55.25036845940271,53.64914018788498,53.7704463882846,40947100
2024-02-19,54.57914352416992,54.66001226389444,53.89174998167753,54.215231110464934,12571600
2024-02-20,53.38227081298828,53.665314484023256,52.71913728232523,53.495488281402274,44417200
2024-02-21,53.786617279052734,53.88365729162557,53.050697610967944,53.06687505965601,20362800
2024-02-22,54.36079025268555,54.82983752004005,54.02113788800341,54.05348044378295,35910500
2024-02-23,54.49019241333008,55.85689710262943,54.37697493053617,55.193763487740824,42133700
2024-02-26,53.1720085144043,53.81897078177488,52.92939612166796,53.81088205671315,33864400
2024-02-27,54.57106018066406,54.724708932953874,53.66531426712363,53.77853173508002,28141800
2024-02-28,53.97262191772461,54.36080052923577,53.6410582142517,54.021148100344575,20331500
2024-02-29,54.17479705810547,54.57106439645504,53.77044716419836,53.81897334699223,20717000
2024-03-01,54.085838317871094,54.23140452305522,53.67340587809073,54.09392704312843,22423300
2024-03-04,53.96453857421875,54.34462228487202,53.68957744301958,54.14244734159513,13148000
2024-03-05,53.25288009643555,53.60870997946211,53.050705148332234,53.37418629927549,24436500
2024-03-06,53.980709075927734,54.24758147797547,53.51166173352072,53.552099189548386,33510700
2024-03-07,53.794708251953125,54.71663170489106,53.74618823807371,54.55488804214323,19036200
2024-03-08,53.38227081298828,54.166710536920405,53.293313349250255,53.5359195658991,23188200
2024-03-11,51.724430084228516,52.38756356595367,51.530343891254745,52.38756356595367,58622400
2024-03-12,51.402156829833984,52.86378910403756,51.25007918530969,52.686366259739195,44680100
2024-03-13,51.731658935546875,51.86683871013357,50.93747816271756,51.1993871630755,32769200
2024-03-14,51.07265853881836,51.65562071928811,50.83609151330041,51.621824969508395,30085800
2024-03-15,50.489688873291016,50.895231390533354,50.15174107284216,50.77694627628944,57064200
2024-03-18,51.452850341796875,51.537336489488915,50.700909446401994,51.106451979555615,21371000
2024-03-19,51.87528991699219,52.424456348180584,51.790800542466215,52.15409679557766,16888900
2024-03-20,52.221683502197266,52.23013082740451,51.46974264116104,51.88373248099133,18210000
2024-03-21,52.09495544433594,52.91448464476622,52.03581449409252,52.745509119953574,18445500
2024-03-22,51.49509811401367,52.01047204160125,51.47820023834552,51.95977841459681,11058400
2024-03-25,51.385257720947266,51.80769489604413,51.241630628425476,51.55423323557399,10478200
2024-03-26,50.73470687866211,51.131798876463,50.34606542967488,50.95437602665667,27142700
2024-03-27,51.19939041137695,51.258531365077026,50.43055479033576,50.523491495561665,23927000
2024-03-28,51.39371109008789,51.613377015101285,50.751604743851715,51.2162850173747,18467000
2024-04-01,51.723209381103516,52.29772420407818,51.53733599045291,52.04425931757648,16740100
2024-04-02,52.331520080566406,52.77930571190797,51.790800970887645,51.849941922075004,22583000
2024-04-03,51.5795783996582,52.078054394851065,51.15714122484865,51.84993793370113,22319900
2024-04-04,51.00506591796875,51.782352031114065,50.83609039572498,51.452851535355734,22990500
2024-04-05,50.447444915771484,51.09799852946687,50.36295877287692,50.92902302073798,15379000
2024-04-08,53.20174026489258,53.336920035567935,51.36836120073437,51.62182286788317,40281300
2024-04-09,52.84688949584961,53.9621233704745,52.390656577246745,53.759355333055346,37026100
2024-04-10,52.04426193237305,52.762407108642236,51.900634830883256,52.661023082711786,21206800
2024-04-11,52.2639274597168,52.475146045814625,51.816145088530156,52.20478651344459,16338700
2024-04-12,52.06960678100586,53.54813688464888,51.88373339377855,53.058108217573206,25740900
2024-04-15,52.37376022338867,53.100349427275184,52.34841180233072,52.63566919844948,28567300
2024-04-16,51.909080505371094,52.0442602766244,51.283875271927016,51.647171511471534,29973800
2024-04-17,52.47514724731445,53.624176897665826,52.34841480357808,53.26088066342414,34220700
2024-04-18,52.66946792602539,52.990521086435436,52.30617169204717,52.96517266394259,19932500
2024-04-19,53.53124237060547,53.69176734596002,52.458251498439665,52.584983947310135,32882400
2024-04-22,53.50589370727539,53.71711229309674,52.63567094209233,53.25242882593789,27171200
2024-04-23,53.04121017456055,53.303122380913656,52.39065654428206,52.939826155914766,23160500
2024-04-24,53.700218200683594,54.14799737987383,53.353819824463145,53.700218200683594,25212800
2024-04-25,52.56808853149414,53.26088531239447,52.30617629561613,52.95672999923038,27231000
2024-04-26,52.56808853149414,52.56808853149414,52.56808853149414,52.56808853149414,0
2024-04-29,53.98747253417969,54.029715607310806,53.05810881059566,53.12570030595736,18487200
2024-04-30,53.47209930419922,53.85229341282279,53.16794401730036,53.64952214724357,15597400
2024-05-02,54.004371643066406,54.28318175003897,53.41296212453094,53.81850146135818,17852900
2024-05-03,54.06351089477539,54.426803898962376,53.52278860530437,54.215585312164905,23681200
2024-05-06,54.224037170410156,54.66336900537507,54.02971645261493,54.25783291861975,13423600
2024-05-07,54.56199264526367,55.06891601788616,54.32542883443187,54.70561975242863,21315200
2024-05-08,54.06351089477539,54.26628215619451,53.725559866723486,53.776253487813236,18245800
2024-05-09,54.50284957885742,54.8576952813437,53.88608842806733,53.98747567701205,19672800
2024-05-10,54.31697082519531,54.87458452473188,54.20713948407374,54.70561223902492,13705000
2024-05-13,54.63802719116211,54.95908359610653,54.40146338491693,54.663372392419774,14504100
2024-05-14,54.60422897338867,54.705616219718074,54.08885508483753,54.4690524241628,13313500
2024-05-15,54.44370651245117,54.612678808244986,53.6157267929497,54.45215061512493,21292100
2024-05-16,54.840797424316406,55.060460115371654,54.418360247222786,54.899938371274324,16647700
2024-05-17,55.913787841796875,56.05741494225125,55.06046289612541,55.12805439488515,32338800
2024-05-20,55.8884391784668,56.2686300551441,55.52514295249261,55.87998863017538,22222300
2024-05-21,55.72791290283203,56.69106917295643,55.67722250310335,56.395364431405945,23042800
2024-05-22,55.288578033447266,56.05741031932517,54.98442275999152,55.761705593987514,17404000
2024-05-23,54.959083557128906,55.25478831472567,54.561991548693136,55.10271066140729,16445800
2024-05-24,54.98442840576172,55.47445711285403,54.832350753418595,54.91683690563583,11731900
2024-05-27,55.17030334472656,55.17030334472656,54.67182407476521,54.84080282978618,5119400
2024-05-28,53.97902297973633,55.161848386826996,53.52279004646365,55.15339783828123,22173900
2024-05-29,53.42985916137695,53.84384581785575,53.20174268368982,53.598831465198444,16496900
2024-05-31,53.39606857299805,53.607287196132575,53.04967015997503,53.134156320052675,23383600
2024-06-03,52.272377014160156,53.100353520218924,52.12029936784936,53.09190619450832,18846500
2024-06-04,51.740108489990234,51.875288261978966,51.283875550925785,51.86683771332592,19865100
2024-06-05,51.00506591796875,51.68941533273299,50.95437551735363,51.62182383465948,18000800
2024-06-06,51.71475601196289,51.81614325020955,50.996614133884286,51.34301247387769,17888300
2024-06-07,51.03886413574219,51.42750559964332,50.92058223133229,51.275427944561976,14822100
2024-06-10,51.59648132324219,51.7992526050899,51.03041700060681,51.199389308716356,14762900
2024-06-11,51.52043914794922,51.571132770852444,50.44744830188072,51.03041368497792,24588400
2024-06-12,50.81074142456055,51.91752795132539,50.61642071643049,51.67251362340237,21969600
2024-06-13,51.39371109008789,51.579581265733054,50.878337192512554,50.962823342993076,13692600
2024-06-14,51.216285705566406,51.43595485647154,50.91213040304551,51.41060643263474,12282100
2024-06-17,51.01351547241211,51.072656420603735,50.55728253812822,50.726258057078546,13976100
2024-06-18,51.25008010864258,51.435953504841,50.878336539185746,50.98816788881208,12239900
2024-06-19,51.410606384277344,51.60493033410298,51.005067055610965,51.12334895693781,8744100
2024-06-20,51.87528991699219,52.06116009506914,51.38526121356183,51.579581940561425,19497200
2024-06-21,51.39371109008789,51.841493488926766,51.317672265479395,51.56268339104894,39134100
2024-06-24,51.452850341796875,51.60492798599449,51.0304131574568,51.089554105429215,13669000
2024-06-25,51.241634368896484,51.571134873854106,50.92902851598889,51.52889179784879,13962500
2024-06-26,51.87528991699219,52.02736756819884,51.46130003916516,51.59647981546662,17096700
2024-06-27,52.010467529296875,52.010467529296875,51.41905482398233,51.91753083265517,13755300
2024-06-28,52.56808853149414,52.84689541993442,52.07805981074306,52.11185556174801,22429400
2024-07-01,53.345367431640625,53.50589562530081,52.88913449640637,52.98207119316964,20236800
2024-07-02,53.16794204711914,53.51434039482012,52.77085007916688,53.294674486277465,24335300
2024-07-03,54.224037170410156,54.78165090116869,53.60727926881487,53.6157265943973,29884200
2024-07-04,53.953678131103516,54.66336951244857,53.92833293118118,54.61267911260391,7984300
2024-07-05,53.734012603759766,53.94523121182948,53.38761421544304,53.48055091866414,13138400
2024-07-08,53.31157302856445,53.4298581511191,52.94827678092532,53.29467837685384,18662500
2024-07-09,53.243980407714844,53.42140324265744,52.98206820641403,53.20173733600562,9794400
2024-07-10,52.52583694458008,53.015865616010124,52.24703008420151,52.94827412080327,17384000
2024-07-11,52.390655517578125,52.9651703168785,52.24702842922292,52.73705386219102,13413600
2024-07-12,53.15949630737305,53.15949630737305,52.34841764762678,52.44135434835731,13141700
2024-07-15,53.21863555908203,53.37916052180811,52.73705422502419,53.05810737341615,10198000
2024-07-16,52.66101837158203,52.66946569676216,51.84993656787877,52.62722262498194,22363900
2024-07-17,52.170997619628906,52.39911410933396,52.027370509225875,52.2808322012514,23145000
2024-07-18,51.680965423583984,52.30617389674121,51.58803194699283,52.12875104651256,20625500
2024-07-19,51.63872146606445,51.85839061082916,51.06420662690446,51.70631296381975,20553900
2024-07-22,51.5795783996582,51.76545178791517,51.30921886561528,51.63871934629635,13095200
2024-07-23,50.886783599853516,51.19938621851689,50.692462878903854,51.19938621851689,22512000
2024-07-24,51.19939041137695,51.326122868128685,50.869889891350766,50.912132969287924,17817300
2024-07-25,51.174041748046875,51.69786296950755,50.91212952584652,51.1149007983468,17959500
2024-07-26,51.93443298339844,52.16254946950144,51.54578829062652,51.91753510780485,72721200
2024-07-29,52.027366638183594,52.21323681293803,51.664070391566256,52.120300114090796,28005900
2024-07-30,50.878334045410156,51.630271696171555,50.86143617177127,51.562680201616,28562300
2024-07-31,52.06960678100586,52.11184985366483,51.334563780392344,51.46129622130911,34433100
2024-08-01,50.90367889404297,52.27237441997417,50.878333695229,52.25547654645158,40469400
2024-08-02,50.19398498535156,51.41060288862708,50.15174191245572,51.23318004870063,35296000
2024-08-05,49.934593200683594,50.25861540341996,48.95376733958434,49.312819872529005,24635900
2024-08-06,50.18855667114258,50.372460888545994,49.30405923199574,49.68938617208983,23930200
2024-08-07,50.09222412109375,50.433761473764854,49.93459098283386,50.18855585454991,19243400
2024-08-08,49.78571701049805,50.35494819594004,49.7594459326296,49.943350159061175,14584800
2024-08-09,49.96962356567383,50.05719605057937,49.47920896444476,50.022165720346685,21989300
2024-08-12,49.71565628051758,50.013407391757376,49.49672173815525,50.00464813928432,18421500
2024-08-13,49.49671936035156,49.90831734923604,49.49671936035156,49.90831734923604,26100900
2024-08-14,49.04133987426758,49.12015644697827,48.585955603125385,49.00630954402368,51693500
2024-08-15,49.242759704589844,49.35660660856732,48.76986026407681,48.95376782917156,28153700
2024-08-16,49.11140060424805,49.12015651648333,48.6297419144033,48.99755370113236,44280200
2024-08-19,49.89956283569336,50.372462271147285,49.35660608054782,49.49672406060719,28349600
2024-08-20,50.09222412109375,50.433761473764854,49.75068676842265,50.24985725935365,19475800
2024-08-21,51.05553436279297,51.28322815652248,50.880386061618566,51.011748122668365,23200300
2024-08-22,51.1255989074707,51.1255989074707,50.66145537296052,51.00299608952787,17719100
2024-08-23,50.267372131347656,51.125595134284936,50.13601007000302,51.02050414893883,24018700
2024-08-26,50.83659744262695,51.27446650473516,50.83659744262695,51.230680266659505,17168700
2024-08-27,52.369144439697266,52.666895565576205,51.747371110580595,52.28157195471717,35232600
2024-08-28,51.992576599121094,52.10642350182533,51.38831843678536,51.992576599121094,21280300
2024-08-29,51.9312744140625,52.51802074320518,51.75612610652695,52.02760615024086,19175500
2024-08-30,52.17647933959961,52.30783805456992,51.73861027501354,51.773637261266785,36685200
2024-09-02,51.44086456298828,51.56346737939995,51.16062525889221,51.510921883505155,13155000
2024-09-03,49.52299499511719,50.749029822608755,49.45293767562758,50.749029822608755,29504400
2024-09-04,49.908321380615234,50.30240089722724,49.45293711671299,49.65435650139889,19501800
2024-09-05,50.267372131347656,50.47754742068789,49.680625822197854,49.82074379531667,16585500
2024-09-06,49.6368408203125,50.37246103270752,49.54926833768198,50.3549458680462,17917900
2024-09-09,49.6368408203125,50.214827891431725,49.628081567643804,50.01340850884067,10204400
2024-09-10,49.04133987426758,49.82950560137449,48.98003846667884,49.776960106008644,17580600
2024-09-11,50.43376541137695,50.48631090845807,49.66311482423521,49.68938924311391,25592400
2024-09-12,50.88914489746094,51.26571257266665,50.757782837486495,50.88038564510213,17929800
2024-09-13,51.230682373046875,51.668551453158386,50.81908436872575,50.88038577268728,15045100
2024-09-16,51.230682373046875,51.27446861292283,50.86287394927767,51.169380969085346,10548000
2024-09-17,50.98548126220703,51.27447314346405,50.70524529342848,51.11683999344158,12056600
2024-09-18,50.38998031616211,50.9416930150474,50.31116373908188,50.43376656105638,14429800
2024-09-19,50.994232177734375,51.53718889645368,50.94168668598376,51.29198328296933,19328400
2024-09-20,50.22358322143555,50.93293234895672,49.873289954296574,50.538849500333846,30842600
2024-09-23,50.38121795654297,50.67021316824472,49.56678115715312,49.99589434828344,18164700
2024-09-24,52.842044830322266,53.192341457919866,52.22902740236457,52.72819792525161,44910100
2024-09-25,53.0784912109375,53.63896310726443,52.912098820000686,53.174822944495446,21557700
2024-09-26,56.266178131103516,56.380021689350514,54.68985007338679,54.821208796135494,61449300
2024-09-27,56.012210845947266,56.958009644273545,55.320376910950365,56.660255201236694,37237900
2024-09-30,55.61812973022461,57.20321702123548,55.61812973022461,57.20321702123548,28980300
2024-10-01,55.889610290527344,56.26617797457626,55.30286731439478,55.60937434063179,18091500
2024-10-02,56.19612121582031,57.229492605512114,56.02097624049053,56.415055775658814,20310600
2024-10-03,55.118961334228516,55.872096723863955,54.67233632027147,55.72322283277032,26675400
2024-10-04,54.716121673583984,55.18026184495603,54.558488532235735,55.1014452742819,16268300
2024-10-07,55.197776794433594,55.81955344540594,54.68109113106777,55.08393323554063,22467400
2024-10-08,53.525115966796875,53.525115966796875,53.11352129892731,53.25363927237405,38028100
2024-10-09,53.3849983215332,53.47257414339829,52.76322501933318,53.13103344913848,22758400
2024-10-10,53.63896560668945,53.81411391762204,53.20109649969607,53.81411391762204,17192100
2024-10-11,54.40961456298828,54.53221737481624,53.40251431038534,53.4112735630451,20939400
2024-10-14,54.23446273803711,54.75114836912518,53.709021195533516,54.576000074732036,44954000
2024-10-15,53.56890869140625,53.59518311132267,53.04346706254752,53.50760727939528,25559300
2024-10-16,54.59352111816406,54.62855144895076,53.927961536597884,54.23446857929095,29731800
2024-10-17,53.2098503112793,53.700264894394344,53.10476266513894,53.43754410870544,20345200
2024-10-18,53.02594757080078,53.83162845543083,52.94713099883345,53.5864194867124,21823500
2024-10-21,52.833282470703125,53.752806830092204,52.78073698077273,53.7265324147891,19044900
2024-10-22,52.90334701538086,53.122281575673064,52.456721982282325,52.67565654257453,14814000
2024-10-23,51.975059509277344,52.45671817954439,51.799914546281364,52.447958926988974,18289900
2024-10-24,52.28157043457031,52.28157043457031,51.85245725302204,51.966304152726856,11331700
2024-10-25,54.05931854248047,54.707366278668054,52.99967612503866,53.04346236678791,38466000
2024-10-28,55.0664176940918,55.0664176940918,54.46215621185581,54.73363625030068,16572400
2024-10-29,54.873756408691406,55.55683114725576,54.86500049644045,55.390442089078235,14941700
2024-10-30,54.707366943359375,54.90002707753208,54.400856566038364,54.73363802059289,12263300
2024-10-31,54.34831237792969,54.81245254196044,54.120618581505376,54.59351799807031,16553300
2024-11-01,54.32203674316406,54.681089253467285,54.11186145652,54.418368474824234,15236400
2024-11-04,54.882511138916016,55.05765944624843,54.400855799258956,54.646064765794776,12360000
2024-11-05,54.400856018066406,55.26783830547712,54.26073803977212,55.127720327182836,16368800
2024-11-06,53.787841796875,53.97174936858098,53.19234285935172,53.682754142097515,19726800
2024-11-07,55.661922454833984,56.0384901566136,54.29576962926077,54.31328479453845,38173300
2024-11-08,53.09600830078125,54.339554948268685,52.2815715029348,54.287012794005136,48764700
2024-11-11,51.36204528808594,52.43044358967799,51.36204528808594,52.3253559440917,24483700
2024-11-12,50.19731521606445,51.30950317214125,50.092227563561295,51.30074725971442,26967600
2024-11-13,50.05719757080078,50.54761218692359,50.01341132701824,50.19731555531069,20354900
2024-11-14,49.77696228027344,50.214831405419865,49.77696228027344,50.05719825311305,17967600
2024-11-18,50.39873123168945,50.60015061077288,49.890804828060816,49.9958924735226,14300000
2024-11-19,50.51258087158203,50.77530166983546,50.31991739388062,50.61766852274816,12902100
2024-11-21,50.46003341674805,50.61766655771586,50.10098089358272,50.35494576966153,15428500
2024-11-22,50.95044708251953,51.029263651577544,50.136010315812086,50.30239936574522,12590500
2024-11-25,50.94169235229492,51.28323307565005,50.89790610797031,50.950451605565625,17444500
2024-11-26,50.293643951416016,51.2219276249842,50.048438329999385,51.04677932082544,21406600
2024-11-27,50.90666580200195,51.1606273575541,50.44252225424873,50.678971984460446,22121200
2024-11-28,50.38121795654297,51.49340587980305,50.153527492725104,50.7052434982709,20467000
2024-11-29,51.47589111328125,51.85245881228744,50.92417844414061,51.011750929207835,31023600
2024-12-02,51.59849166870117,52.00133376812452,51.397072289327504,51.53719026370379,18972100
2024-12-03,51.20441818237305,51.98382471526498,51.20441818237305,51.93127921594281,15957500
2024-12-04,50.20606994628906,51.21316681846084,49.88204442419054,51.14310950332869,25109200
2024-12-05,50.6176643371582,50.6176643371582,49.80322759144526,50.31991323291179,14160000
2024-12-06,49.75068664550781,50.495062753814686,49.698141152659,50.328673704140776,17897900
2024-12-09,52.395416259765625,52.7106791944677,51.11683599399056,51.230682891360644,40440600
2024-12-10,52.34287643432617,52.491750335664925,51.9225224685342,52.31660535542554,13089300
2024-12-11,51.52843475341797,52.185238389802116,51.186897397006376,52.10642181980897,30138500
2024-12-12,50.10637664794922,50.963425621642976,50.07103365778816,50.716031431501705,28841800
2024-12-13,49.35536193847656,50.10638202223978,49.21399333316255,49.90316486275671,18532800
2024-12-16,49.328853607177734,49.95617654736257,48.89591038182188,49.346521732667725,18958500
2024-12-17,49.57624816894531,49.832479806817595,49.16981386986785,49.37303101940658,22987600
2024-12-18,48.42762756347656,49.364193257685564,48.383447138245906,49.275839148210714,34658200
2024-12-19,47.50872802734375,48.745702361232354,47.358522002864945,48.61317120250845,29529900
2024-12-20,48.25975036621094,48.25975036621094,47.11996751603491,47.19948419280912,64919500
2024-12-23,48.46296691894531,48.798718599994515,48.06537005799778,48.303926826369015,18587900
2024-12-26,48.60433578491211,48.94892490106539,48.06537032429881,48.46296718744919,13155800
2024-12-27,48.36578369140625,48.66619241137127,48.11838609405688,48.35694625730794,16635300
2024-12-30,48.19790267944336,48.7633770832674,48.19790267944336,48.50714881124878,11250900
