Price,Close,High,Low,Open,Volume
Ticker,ITUB4.SA,ITUB4.SA,ITUB4.SA,ITUB4.SA,ITUB4.SA
Date,,,,,
2024-03-22,25.17508316040039,25.533447798576162,25.092957628305037,25.458789103983015,13144839
2024-03-25,25.17508316040039,25.19001522199998,25.04816305691108,25.115356527406835,13844693
2024-03-26,25.675308227539062,25.675308227539062,25.070568411840043,25.145228743868238,19262812
2024-03-27,25.81715202331543,25.891810717603665,25.49611834715217,25.60810638858452,19398772
2024-03-28,25.861948013305664,25.973937667300046,25.675299665584895,25.809686605016232,18913508
2024-04-01,24.978763580322266,25.987177786178584,24.97129293671393,25.83031202690299,35605204
2024-04-02,25.008644104003906,25.06840118454854,24.754672879677774,24.986235400578078,20491664
2024-04-03,24.821897506713867,25.083337728148305,24.657562730825305,24.97876163957453,33775409
2024-04-04,24.49323081970215,25.165506400954918,24.358775380606158,24.926474867945863,54117291
2024-04-05,24.44841957092285,24.642632135049556,24.299024421625912,24.50070763104264,28261098
2024-04-08,24.814435958862305,25.045996906449346,24.56793372071503,24.620221780765497,19296916
2024-04-09,25.075868606567383,25.12068762477281,24.85924738747581,24.933944136924325,20178616
2024-04-10,24.545522689819336,25.023584216072148,24.411067229780837,24.98623745011721,31255391
2024-04-11,24.500701904296875,24.597807356549197,24.31395680065444,24.440943212854943,20688126
2024-04-12,24.246732711791992,24.448415890850573,24.19444304531546,24.42600557258139,25841237
2024-04-15,23.835891723632812,24.37371179387065,23.746255314297667,24.246727015164776,35825686
2024-04-16,23.65662384033203,23.806018973403607,23.440002592317036,23.68650318979183,34875666
2024-04-17,23.671566009521484,23.731323096435744,23.440003463938474,23.671566009521484,28706141
2024-04-18,23.701446533203125,23.903129751933623,23.425066543488438,23.716386210245496,24583607
2024-04-19,23.56698989868164,23.880718258507937,23.492293131359453,23.738793754904744,30496961
2024-04-22,23.552045822143555,23.708908347771334,23.36530233729894,23.63421159952436,24603774
2024-04-23,23.903127670288086,24.134688608709773,23.45494385495851,23.45494385495851,53107109
2024-04-24,23.798545837402344,23.970349645815283,23.619273000026723,23.903121928242644,27387442
2024-04-25,23.664091110229492,23.90312264336632,23.492287296676594,23.738787858999554,23076377
2024-04-26,24.05998420715332,24.164560289920697,23.693967917467493,23.768664658236474,30762989
2024-04-29,23.873247146606445,24.127218393283652,23.686503630350487,24.08987001287795,25020378
2024-04-30,23.425058364868164,24.052514896211672,23.425058364868164,23.835893690297553,53143478
2024-05-02,23.767107009887695,23.998799943283203,23.557837015295892,23.85679553482968,31652054
2024-05-03,24.066064834594727,24.35754851396176,23.976379536495912,24.110909098780606,32765680
2024-05-06,24.215539932250977,24.417336663650737,23.99132188018553,24.05111422214229,21100312
2024-05-07,24.716293334960938,24.843349637922284,24.05111403427317,24.29028016995962,43603391
2024-05-08,24.873247146606445,24.940512726832505,24.37996676332742,24.53692086061241,27721450
2024-05-09,24.125856399536133,24.634083301375277,24.11090831196198,24.581765802433946,31837186
2024-05-10,24.402395248413086,24.678930867711983,24.14828095590861,24.16322904548377,26443200
2024-05-13,24.701345443725586,24.798507191841896,24.454706070982585,24.521971648119074,26666401
2024-05-14,24.970413208007812,25.08252145097214,24.521977005877396,24.529450242687066,34497357
2024-05-15,24.903146743774414,25.089993808836056,24.7985117412853,25.045151159275857,23867664
2024-05-16,24.828407287597656,25.12736419924516,24.75366684833344,25.015254347917065,20274355
2024-05-17,24.835874557495117,24.94050953219152,24.70881826397407,24.783557070146912,21065189
2024-05-20,24.76113510131836,24.962930195714932,24.663973363735405,24.805977737790478,17755129
2024-05-21,24.634084701538086,24.873250886045543,24.536924549488283,24.791037207283008,18694273
2024-05-22,24.252914428710938,24.55187135583249,24.155754275343114,24.50702870508935,23786768
2024-05-23,24.03616714477539,24.245437120128827,23.95395347870475,24.215540947896546,21792348
2024-05-24,23.804475784301758,24.095957809811846,23.71478726784422,24.08100972373559,23438031
2024-05-27,23.722259521484375,23.819421269390528,23.617626153553722,23.804474799069144,13641546
2024-05-28,23.5952091217041,24.021224010864216,23.542891617079988,24.013749158697003,28440452
2024-05-29,23.4307804107666,23.565311581415028,23.131821894850898,23.438253646853116,28148705
2024-05-31,23.19161033630371,23.475619101918138,23.16918901668576,23.42330161271884,38825757
2024-06-03,23.518892288208008,23.668456589787844,23.249676868575367,23.30202574777531,25750257
2024-06-04,23.601158142089844,23.68341699155237,23.30950857602038,23.436637211053462,25163703
2024-06-05,23.55628776550293,23.66098231315183,23.429159133659446,23.518897086493414,25288786
2024-06-06,23.855417251586914,23.930200233304173,23.526378596254148,23.56376766302909,14607995
2024-06-07,23.518892288208008,23.780628603931248,23.429154353682225,23.616109326643198,26331259
2024-06-10,23.33194351196289,23.631070557793596,23.11507531289809,23.548810094972076,23061082
2024-06-11,23.593679428100586,23.69837559616975,23.361856238943812,23.466550790957285,16807035
2024-06-12,23.55628776550293,23.735763671170865,23.294551396380683,23.683416397346416,39355661
2024-06-13,23.309507369995117,23.683415766181223,23.309507369995117,23.55628713772573,23094958
2024-06-14,23.28707504272461,23.45907346740135,23.137510703336577,23.27959593692457,17478111
2024-06-17,23.855417251586914,23.930200233304173,23.399248335362703,23.48898629736762,30480419
2024-06-18,23.8404598236084,24.10219619260695,23.720808681201113,23.810546633992672,24588705
2024-06-19,24.02741241455078,24.14706355295424,23.631069937655308,23.735762865695822,16497726
2024-06-20,23.862890243530273,24.274190881394635,23.825499570279945,24.21436451134981,23141638
2024-06-21,24.02947235107422,24.255596704169136,23.84857189127744,24.02947235107422,58654050
2024-06-24,24.376195907592773,24.768143908554237,24.104846038567114,24.112382810987587,36808677
2024-06-25,24.45157241821289,24.632471261785643,24.300822295990137,24.368659769546966,27162088
2024-06-26,24.40634536743164,24.40634536743164,23.976710233582512,24.29328400448232,26776528
2024-06-27,24.45157241821289,24.579708963337907,24.330972646208327,24.459109191333344,17012674
2024-06-28,24.428953170776367,24.526939336405587,24.15760335762655,24.48171545345909,32848049
2024-07-01,24.314056396484375,24.630802591598457,24.261265363965364,24.419638461522403,17694174
2024-07-02,24.630809783935547,24.630809783935547,24.30652261652016,24.344230275079553,34497357
2024-07-03,24.781646728515625,25.105935586936198,24.70623139715291,24.781646728515625,28588875
2024-07-04,24.819347381591797,25.068219208575883,24.811806502488587,25.015428165586666,11373280
2024-07-05,24.83443260192871,24.947555575356983,24.593101636241553,24.887223648813045,19063291
2024-07-08,24.789182662963867,24.887223877975703,24.585560982966882,24.75901751429199,19708195
2024-07-09,24.96263885498047,24.96263885498047,24.547851361384076,24.6911427420896,19027715
2024-07-10,25.226594924926758,25.24921919285081,24.962638070205003,25.02297162434334,38936224
2024-07-11,25.377424240112305,25.384965119112316,25.17380095004527,25.226593622067597,22220282
2024-07-12,25.234134674072266,25.40759118981735,25.128552588814873,25.37742441409936,24991940
2024-07-15,25.332170486450195,25.3925040289213,25.17379738209655,25.264296066047873,22336415
2024-07-16,25.483009338378906,25.528259506997145,25.279387653986237,25.309552803309305,22061662
2024-07-17,25.762046813964844,25.829921248967317,25.347259324396706,25.43021714826147,18500757
2024-07-18,25.64138412475586,25.799757280420685,25.4679275785864,25.694175176644134,17774957
2024-07-19,25.837461471557617,26.1089592046642,25.6866308462812,25.754505279557847,26942513
2024-07-22,25.822378158569336,25.980749653674838,25.769587116948987,25.852543303955574,14046027
2024-07-23,25.784671783447266,25.943046555929588,25.716798976355065,25.799755172719664,19171379
2024-07-24,25.746957778930664,25.890249126821562,25.679083358812694,25.86762323361202,17873754
2024-07-25,25.633840560913086,25.799754579583652,25.52071595884869,25.69417248685992,22461951
2024-07-26,25.822378158569336,25.89779346666825,25.581047216946157,25.581047216946157,12668639
2024-07-29,26.010915756225586,26.101414449555275,25.82991836956621,25.852542635459756,17147388
2024-07-30,25.91287612915039,26.02599908813338,25.74696050026874,25.958124660841385,19972297
2024-07-31,25.55088233947754,25.95058643564793,25.52825807131866,25.83746183534221,28667619
2024-08-01,25.179378509521484,25.74529142693182,25.103922258089693,25.66983680610514,25644208
2024-08-02,24.862462997436523,25.307647468889506,24.741734645892272,25.269920164770337,27354812
2024-08-05,24.862462997436523,24.922826357906228,24.4097320867968,24.485186695035143,30036736
2024-08-06,25.41329002380371,25.609473013079675,24.907738854668775,24.907738854668775,29244996
2024-08-07,25.481199264526367,25.790565826667432,24.953013644240507,25.69247351264071,46066533
2024-08-08,25.390649795532227,25.7603796773744,25.307648743925437,25.541560650216855,22235464
2024-08-09,26.077293395996094,26.077293395996094,25.466105150466063,25.503832457586565,27350166
2024-08-12,26.115018844604492,26.27347614209569,26.00938336395195,26.16029259111697,23753798
2024-08-13,26.85448455810547,26.85448455810547,26.190479286462292,26.29611641465074,44797573
2024-08-14,27.51848602294922,27.752396322409968,26.854482434421442,26.854482434421442,61454486
2024-08-15,27.956125259399414,27.98630775723235,27.58639536806331,27.669396421801405,36976474
2024-08-16,27.72221565246582,28.288126901675415,27.646761036651878,28.09948873153555,39069012
2024-08-19,27.888212203979492,28.11457600629175,27.752389356899048,27.827847218879153,25227717
2024-08-20,28.091943740844727,28.19003440895492,27.72221386435731,27.91839520057769,17856533
2024-08-21,27.978763580322266,28.205130701772315,27.850490400065322,28.167401761127245,16012462
2024-08-22,27.72221565246582,27.729758831200215,27.39021142943246,27.40530430932125,24315199
2024-08-23,27.51094627380371,27.956130868437757,27.443034824751564,27.759946223766708,24645695
2024-08-26,27.571306228637695,27.64676411406099,27.36003197635734,27.563763049063656,16314180
2024-08-27,27.601484298706055,27.69957822952165,27.412846137857414,27.56375862326223,16586780
2024-08-28,28.19758415222168,28.27303877200948,27.33739594258348,27.435484991581514,36121512
2024-08-29,27.888212203979492,28.20512348394226,27.888212203979492,28.061757459631288,25176619
2024-08-30,27.692031860351562,27.89575963965371,27.47321120186564,27.790122530206695,69846390
2024-09-02,27.471338272094727,27.705361138892627,27.43359117490428,27.6072232540889,11520344
2024-09-03,27.91673469543457,27.924284766791114,27.448685738577275,27.54682687787439,17829227
2024-09-04,28.113014221191406,28.52821925983138,27.94693546851518,28.045073358202917,23012702
2024-09-05,28.2941951751709,28.384782988627016,28.03752209055945,28.158310192207104,13102351
2024-09-06,27.894086837768555,28.369682587749313,27.833692794437255,28.369682587749313,18068290
2024-09-09,28.16585350036621,28.27154470755995,27.90918371043929,27.946930803207,15484371
2024-09-10,28.16585350036621,28.218700735352687,27.946930803207,27.969577753755935,15099944
2024-09-11,28.218706130981445,28.33949097793049,28.037523966388115,28.218706130981445,22282257
2024-09-12,27.909183502197266,28.143206339829106,27.705357685998436,28.090362368016134,16309421
2024-09-13,27.939380645751953,28.18095355549275,27.61476674240221,28.0526186609259,22909713
2024-09-16,27.93183708190918,28.09791910781899,27.803502157444317,27.977134256199108,12252828
2024-09-17,27.86388397216797,27.91672793330501,27.675155073424463,27.86388397216797,19981701
2024-09-18,27.705360412597656,27.954483416852824,27.599672458570527,27.818595175641356,18703790
2024-09-19,27.629873275756836,27.84124921282689,27.456241177289314,27.780855155726886,27012532
2024-09-20,27.32790184020996,27.746223637939863,27.312689869513598,27.624531159666777,34731661
2024-09-23,27.16817283630371,27.365925137972198,27.054085538911817,27.183384804685698,17373195
2024-09-24,27.16057014465332,27.63213298914823,27.016058897351694,27.419168699725027,27208315
2024-09-25,27.502840042114258,27.51044520646876,27.21381585460859,27.21381585460859,24582587
2024-09-26,27.852703094482422,28.058060569893204,27.63973881263494,27.761434566432076,42599440
2024-09-27,27.95918083190918,28.03523902240467,27.7766405172606,27.7918508404409,31411178
2024-09-30,27.46480941772461,28.141731507103778,27.46480941772461,27.837498633116667,28491777
2024-10-01,27.01405143737793,27.63042845885712,26.960784327977326,27.592379114040153,30144937
2024-10-02,27.181459426879883,27.592376859472488,27.02926863785799,27.295604163098798,23530370
2024-10-03,26.511817932128906,26.87707882136079,26.367236010699404,26.80098341944056,35700490
2024-10-04,26.565082550048828,26.74010327360718,26.352015773552463,26.39767235264008,17541559
2024-10-07,26.7401065826416,26.877079625759578,26.519429252687257,26.785764811831825,26410683
2024-10-08,26.89990997314453,27.021663608390714,26.839032333295076,26.922738265861714,26176152
2024-10-09,26.4052791595459,26.785759392459823,26.352013702946504,26.71727288475722,23707005
2024-10-10,26.549867630004883,26.6107436234587,26.306360367284277,26.41289458916796,23211884
2024-10-11,26.352020263671875,26.6107453077925,26.29114262191212,26.504211079165707,19225310
2024-10-14,26.519426345825195,26.686836545600364,26.34440561979285,26.435720423711352,16356101
2024-10-15,26.823814392089844,26.86947262447698,26.428116289212557,26.557478814296896,32631872
2024-10-16,26.664011001586914,26.839031745642853,26.519429076789233,26.823812336013727,39642197
2024-10-17,26.717275619506836,26.96078286194068,26.283528241143266,26.397672980482113,22310809
2024-10-18,26.846641540527344,26.922736942145036,26.648790865197114,26.785763903671075,17703125
2024-10-21,26.70966911315918,26.95317639224249,26.633573705115438,26.930348098719925,16873089
2024-10-22,26.755325317382812,26.82381183721401,26.488989764957413,26.63357168706654,24850542
2024-10-23,26.922739028930664,26.93795843932439,26.633573520355412,26.641184047778662,17395402
2024-10-24,27.16624641418457,27.265170115457398,26.854252611006387,26.922739135823686,24236796
2024-10-25,26.861858367919922,27.227119242953492,26.80098237764062,27.166243252674192,17380220
2024-10-28,27.18907356262207,27.3260466064883,27.006442289316194,27.120587040688957,11933889
2024-10-29,26.89990997314453,27.348875166996994,26.89990997314453,27.28799752714754,13225282
2024-10-30,26.823814392089844,27.082541086711338,26.73249957176838,26.892300918444146,12081065
2024-10-31,26.648786544799805,27.097753288242426,26.648786544799805,26.823807255707624,22748147
2024-11-01,26.50234603881836,26.875403820546897,26.487120600826106,26.64700086199937,25777562
2024-11-04,26.860179901123047,27.05812870431366,26.563255873696168,26.745977592751824,23226386
2024-11-05,27.66720199584961,27.903217685012034,27.10380811338262,27.179943533501067,59510598
2024-11-06,27.53777313232422,27.735723571319145,27.042900325400577,27.30937017179932,44058971
2024-11-07,27.134258270263672,27.77378583302799,27.073349943172786,27.507316015209526,16816325
2024-11-08,26.707904815673828,26.928693373739655,26.555635653183167,26.70029045264444,26247984
2024-11-11,26.738367080688477,26.96676842572257,26.57848350671333,26.616552042834396,20677703
2024-11-12,26.418598175048828,26.860178658691307,26.38814565346943,26.761203439033192,26591283
2024-11-13,26.281553268432617,26.5327959893281,26.11405702431459,26.49472910983261,29706013
2024-11-14,26.20542335510254,26.350078185608215,26.015088917743444,26.228263158529252,35013665
2024-11-18,26.114065170288086,26.31962835802461,26.053156827870417,26.174971867423682,20962992
2024-11-19,26.350078582763672,26.418599639358476,26.00747494507158,26.11406288971196,18019798
2024-11-21,25.893268585205078,26.213032348787934,25.893268585205078,26.068377547921628,28727441
2024-11-22,25.969404220581055,26.19019444202287,25.839976491290003,26.19019444202287,14604143
2024-11-25,25.9617919921875,26.045538476983722,25.86281677979705,25.954177628390386,27017291
2024-11-26,26.4566650390625,26.76881447123325,26.01508622852857,26.0379260295943,30264922
2024-11-27,25.809524536132812,26.532800299896536,25.672482431459684,26.403370914246658,26816070
2024-11-28,24.88068389892578,25.756228790290105,24.84261701587198,25.710547543456514,44303925
2024-11-29,24.819780349731445,25.071023125842835,24.500016517356595,24.941595378057375,41721478
2024-12-02,24.467578887939453,24.871309388923603,24.376168550129883,24.67325173646775,25024231
2024-12-03,24.7418155670166,24.772284587121057,24.513288862280486,24.53614103890213,23357474
2024-12-04,24.894161224365234,25.023659063992234,24.650399229395536,24.688488378625056,25113058
2024-12-05,25.427391052246094,25.518801394182844,24.98557467391398,25.12268936373259,36947243
2024-12-06,24.909395217895508,25.435006682681095,24.89415988825599,25.351213192750166,24236456
2024-12-09,25.031278610229492,25.23695311083523,24.947485112259784,24.947485112259784,18324009
2024-12-10,25.37007713317871,25.508500039782486,25.147059588191734,25.177820972716674,21447916
2024-12-11,25.616167068481445,25.954537363404242,25.10861245703699,25.393151151901147,35985666
2024-12-12,24.977876663208008,25.516192612441085,24.89328368207729,25.37776803638706,27479555
2024-12-13,24.654890060424805,25.093234079596186,24.647200543369006,25.01633226151966,27998356
2024-12-16,24.385730743408203,24.693341323177453,24.385730743408203,24.61643784729537,37414605
2024-12-17,24.51646614074707,24.747173247638745,24.301139729232116,24.454943359240186,45447689
2024-12-18,23.816652297973633,24.48570166021852,23.73974883079424,24.431870064132625,58162101
2024-12-19,23.9473876953125,24.254996604030403,23.77051219887682,23.985838601167302,53287369
2024-12-20,24.224233627319336,24.239614321029347,23.88586335133726,23.88586335133726,60210112
2024-12-23,23.7551326751709,24.078122294528434,23.647469468718388,23.939697697123897,31425454
2024-12-26,23.908931732177734,24.016596579912566,23.67822466793304,23.724366745533683,23278278
2024-12-27,23.6705379486084,24.01659941679241,23.6705379486084,23.955076639391052,15418543
2024-12-30,23.632089614868164,23.893558123513078,23.632089614868164,23.73975282515496,32151480
